sample_id	major_species	abundance	taxid	phylum	class	order	family	genus	species	original_path	ftp_path
SAMN02193989	Jeongeupia sp. USM3	10.834	1906741	Proteobacteria	Betaproteobacteria	Neisseriales	Chromobacteriaceae	Jeongeupia	Jeongeupia sp. USM3	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_274/SAMN02193989.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_274/SAMN02193989.contigs.fa.gz
SAMN02194949	Halocynthiibacter arcticus	11.043	1579316	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Halocynthiibacter	Halocynthiibacter arcticus	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_274/SAMN02194949.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_274/SAMN02194949.contigs.fa.gz
SAMN02256467	Methyloversatilis sp. RAC08	11.056	1842540	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Sterolibacteriaceae	Methyloversatilis	Methyloversatilis sp. RAC08	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_275/SAMN02256467.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_275/SAMN02256467.contigs.fa.gz
SAMN08769561	Acidobacterium capsulatum	11.07	33075	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	Acidobacterium	Acidobacterium capsulatum	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_559/SAMN08769561.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_559/SAMN08769561.contigs.fa.gz
SAMN06452492	Paludibacter propionicigenes	11.106	185300	Bacteroidetes	Bacteroidia	Bacteroidales	Paludibacteraceae	Paludibacter	Paludibacter propionicigenes	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_455/SAMN06452492.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_455/SAMN06452492.contigs.fa.gz
SAMN05720355	Defluviimonas alba	11.424	1335048	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Defluviimonas	Defluviimonas alba	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_414/SAMN05720355.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_414/SAMN05720355.contigs.fa.gz
SAMEA104281821	Libanicoccus massiliensis	11.657	1871022	Actinobacteria	Coriobacteriia	Coriobacteriales	Atopobiaceae	Libanicoccus	Libanicoccus massiliensis	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_036/SAMEA104281821.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_036/SAMEA104281821.contigs.fa.gz
SAMEA104098236	Confluentimicrobium sp. EMB200-NS6	11.852	1609966	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Confluentimicrobium	Confluentimicrobium sp. EMB200-NS6	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_026/SAMEA104098236.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_026/SAMEA104098236.contigs.fa.gz
SAMN02199316	Oblitimonas alkaliphila	12.225	1697053	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Oblitimonas	Oblitimonas alkaliphila	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_274/SAMN02199316.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_274/SAMN02199316.contigs.fa.gz
SAMEA3643198	Microcella alkaliphila	12.291	279828	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Microcella	Microcella alkaliphila	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_188/SAMEA3643198.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_188/SAMEA3643198.contigs.fa.gz
SAMN02194935	Formosa sp. Hel1_31_208	12.372	1798225	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Formosa	Formosa sp. Hel1_31_208	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_274/SAMN02194935.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_274/SAMN02194935.contigs.fa.gz
SAMN02261300	Fibrella aestuarina	12.419	651143	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Fibrella	Fibrella aestuarina	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_276/SAMN02261300.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_276/SAMN02261300.contigs.fa.gz
SAMN02194318	Chloracidobacterium thermophilum	12.506	458033	Acidobacteria	Blastocatellia			Chloracidobacterium	Chloracidobacterium thermophilum	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_274/SAMN02194318.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_274/SAMN02194318.contigs.fa.gz
SAMN09074689	Vagococcus teuberi	12.511	519472	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Vagococcus	Vagococcus teuberi	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_577/SAMN09074689.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_577/SAMN09074689.contigs.fa.gz
SAMN02745131	Flavisolibacter tropicus	12.77	1492898	Bacteroidetes	Chitinophagia	Chitinophagales	Chitinophagaceae	Flavisolibacter	Flavisolibacter tropicus	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_293/SAMN02745131.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_293/SAMN02745131.contigs.fa.gz
SAMN02745513	Candidatus Promineofilum breve	12.803	1806508	Chloroflexi	Ardenticatenia	Ardenticatenales	Ardenticatenaceae	Candidatus Promineofilum	Candidatus Promineofilum breve	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_294/SAMN02745513.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_294/SAMN02745513.contigs.fa.gz
SAMN05421845	Kutzneria albida	13.04	43357	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Kutzneria	Kutzneria albida	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_404/SAMN05421845.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_404/SAMN05421845.contigs.fa.gz
SAMN08017095	Desulfurivibrio alkaliphilus	13.065	427923	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	Desulfurivibrio	Desulfurivibrio alkaliphilus	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_522/SAMN08017095.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_522/SAMN08017095.contigs.fa.gz
SAMEA104102235	Sagittula sp. P11	13.556	2009329	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Sagittula	Sagittula sp. P11	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_026/SAMEA104102235.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_026/SAMEA104102235.contigs.fa.gz
SAMN05660860	Geoalkalibacter subterraneus	13.84	483547	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geoalkalibacter	Geoalkalibacter subterraneus	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_413/SAMN05660860.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_413/SAMN05660860.contigs.fa.gz
SAMN02199141	Acidihalobacter prosperus	13.987	160660	Proteobacteria	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae	Acidihalobacter	Acidihalobacter prosperus	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_274/SAMN02199141.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_274/SAMN02199141.contigs.fa.gz
SAMN02744808	Desulfotalea psychrophila	14.212	84980	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	Desulfotalea	Desulfotalea psychrophila	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_293/SAMN02744808.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_293/SAMN02744808.contigs.fa.gz
SAMN04490243	Robiginitalea biformata	14.222	252307	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Robiginitalea	Robiginitalea biformata	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_368/SAMN04490243.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_368/SAMN04490243.contigs.fa.gz
SAMN05216176	Nitratireductor sp. OM-1	14.378	1756988	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Nitratireductor	Nitratireductor sp. OM-1	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_393/SAMN05216176.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_393/SAMN05216176.contigs.fa.gz
SAMN04488057	Cyclobacterium marinum	14.588	104	Bacteroidetes	Cytophagia	Cytophagales	Cyclobacteriaceae	Cyclobacterium	Cyclobacterium marinum	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_368/SAMN04488057.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_368/SAMN04488057.contigs.fa.gz
SAMN06265377	Flagellimonas sp. HME9304	14.588	1383885	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flagellimonas	Flagellimonas maritima	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_445/SAMN06265377.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_445/SAMN06265377.contigs.fa.gz
SAMN00810968	Verminephrobacter eiseniae	14.651	364317	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Verminephrobacter	Verminephrobacter eiseniae	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_269/SAMN00810968.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_269/SAMN00810968.contigs.fa.gz
SAMN06457421	Elusimicrobium minutum	14.673	423605	Elusimicrobia	Elusimicrobia	Elusimicrobiales	Elusimicrobiaceae	Elusimicrobium	Elusimicrobium minutum	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_455/SAMN06457421.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_455/SAMN06457421.contigs.fa.gz
SAMN08776301	Denitrovibrio acetiphilus	14.69	118000	Deferribacteres	Deferribacteres	Deferribacterales	Deferribacteraceae	Denitrovibrio	Denitrovibrio acetiphilus	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_560/SAMN08776301.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_560/SAMN08776301.contigs.fa.gz
SAMN05216224	Thioclava nitratireducens	14.885	1915078	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Thioclava	Thioclava nitratireducens	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_393/SAMN05216224.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_393/SAMN05216224.contigs.fa.gz
SAMN03571290	Desulfarculus baarsii	15.083	453230	Proteobacteria	Deltaproteobacteria	Desulfarculales	Desulfarculaceae	Desulfarculus	Desulfarculus baarsii	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_332/SAMN03571290.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_332/SAMN03571290.contigs.fa.gz
SAMN07622102	Roseiflexus sp. RS-1	15.142	357808	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	Roseiflexus	Roseiflexus sp. RS-1	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_501/SAMN07622102.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_501/SAMN07622102.contigs.fa.gz
SAMN02989441	Thalassotalea crassostreae	15.338	1763536	Proteobacteria	Gammaproteobacteria	Alteromonadales	Colwelliaceae	Thalassotalea	Thalassotalea crassostreae	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_305/SAMN02989441.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_305/SAMN02989441.contigs.fa.gz
SAMEA2444351	Sneathia amnii	15.638	187101	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Sneathia	Sneathia amnii	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_123/SAMEA2444351.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_123/SAMEA2444351.contigs.fa.gz
SAMN07622142	Isosphaera pallida	15.66	128	Planctomycetes	Planctomycetia	Isosphaerales	Isosphaeraceae	Isosphaera	Isosphaera pallida	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_501/SAMN07622142.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_501/SAMN07622142.contigs.fa.gz
SAMN06320170	Candidatus Babela massiliensis	15.691	673862		Candidatus Babeliae	Candidatus Babeliales	Candidatus Babeliaceae	Candidatus Babela	Candidatus Babela massiliensis	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_449/SAMN06320170.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_449/SAMN06320170.contigs.fa.gz
SAMN02745863	Thermovirga lienii	15.816	336261	Synergistetes	Synergistia	Synergistales	Synergistaceae	Thermovirga	Thermovirga lienii	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_294/SAMN02745863.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_294/SAMN02745863.contigs.fa.gz
SAMN08769588	Leptothrix cholodnii	15.891	34029	Proteobacteria	Betaproteobacteria	Burkholderiales		Leptothrix	Leptothrix cholodnii	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_559/SAMN08769588.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_559/SAMN08769588.contigs.fa.gz
SAMN02441290	Flammeovirga sp. MY04	15.939999999999998	1191459	Bacteroidetes	Cytophagia	Cytophagales	Flammeovirgaceae	Flammeovirga	Flammeovirga sp. MY04	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_285/SAMN02441290.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_285/SAMN02441290.contigs.fa.gz
SAMN07314129	Basilea psittacipulmonis	16.12	1472345	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Basilea	Basilea psittacipulmonis	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_482/SAMN07314129.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_482/SAMN07314129.contigs.fa.gz
SAMN07622194	Thermoclostridium stercorarium	16.133	1510	Firmicutes	Clostridia	Clostridiales	Hungateiclostridiaceae	Thermoclostridium	Thermoclostridium stercorarium	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_501/SAMN07622194.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_501/SAMN07622194.contigs.fa.gz
SAMN02745199	Thermosipho africanus	16.161	2421	Thermotogae	Thermotogae	Thermotogales	Fervidobacteriaceae	Thermosipho	Thermosipho africanus	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_293/SAMN02745199.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_293/SAMN02745199.contigs.fa.gz
SAMN08779373	Pusillimonas sp. T7-7	16.308	1007105	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Pusillimonas	Pusillimonas sp. T7-7	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_561/SAMN08779373.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_561/SAMN08779373.contigs.fa.gz
SAMN02199410	Moorea producens	16.342	1155739	Cyanobacteria		Oscillatoriales	Oscillatoriaceae	Moorea	Moorea producens	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_275/SAMN02199410.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_275/SAMN02199410.contigs.fa.gz
SAMN05443287	Verrucosispora maris	16.411	1003110	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae	Verrucosispora	Verrucosispora maris	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_405/SAMN05443287.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_405/SAMN05443287.contigs.fa.gz
SAMN05720261	Rhodoferax antarcticus	16.717	81479	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Rhodoferax	Rhodoferax antarcticus	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_414/SAMN05720261.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_414/SAMN05720261.contigs.fa.gz
SAMN05216219	Mycetocola sp. CGMCC 1.16372	16.776	2079792	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Mycetocola	Mycetocola sp. 449	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_393/SAMN05216219.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_393/SAMN05216219.contigs.fa.gz
SAMN02744815	Hahella chejuensis	17.019000000000002	158327	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Hahellaceae	Hahella	Hahella chejuensis	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_293/SAMN02744815.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_293/SAMN02744815.contigs.fa.gz
SAMN09074747	Seonamhaeicola sp. S2-3	17.271	1936081	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Seonamhaeicola	Seonamhaeicola sp. S2-3	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_577/SAMN09074747.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_577/SAMN09074747.contigs.fa.gz
SAMN02745075	Lutibacter sp. LPB0138	17.34	1850246	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Urechidicola	Urechidicola croceus	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_293/SAMN02745075.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_293/SAMN02745075.contigs.fa.gz
SAMN02745864	Sulfurovum lithotrophicum	17.436	206403	Proteobacteria	Epsilonproteobacteria			Sulfurovum	Sulfurovum lithotrophicum	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_294/SAMN02745864.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_294/SAMN02745864.contigs.fa.gz
SAMEA4043111	Propionimicrobium sp. Marseille-P3275	17.471	1871034	Actinobacteria	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Propionimicrobium	Propionimicrobium sp. Marseille-P3275	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_216/SAMEA4043111.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_216/SAMEA4043111.contigs.fa.gz
SAMN02744599	Alkaliphilus metalliredigens	17.482	208226	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Alkaliphilus	Alkaliphilus metalliredigens	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_293/SAMN02744599.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_293/SAMN02744599.contigs.fa.gz
SAMN05421838	Aquifex aeolicus	17.777	63363	Aquificae	Aquificae	Aquificales	Aquificaceae	Aquifex	Aquifex aeolicus	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_404/SAMN05421838.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_404/SAMN05421838.contigs.fa.gz
SAMEA3643197	Nocardioides sp. CF8	17.925	110319	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	Nocardioides sp. CF8	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_188/SAMEA3643197.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_188/SAMEA3643197.contigs.fa.gz
SAMN02745086	Chondromyces crocatus	18.706	52	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Chondromyces	Chondromyces crocatus	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_293/SAMN02745086.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_293/SAMN02745086.contigs.fa.gz
SAMN08537594	Brochothrix thermosphacta	19.276	2756	Firmicutes	Bacilli	Bacillales	Listeriaceae	Brochothrix	Brochothrix thermosphacta	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_546/SAMN08537594.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_546/SAMN08537594.contigs.fa.gz
SAMN05216343	Oscillibacter valericigenes	19.28	351091	Firmicutes	Clostridia	Clostridiales	Oscillospiraceae	Oscillibacter	Oscillibacter valericigenes	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_393/SAMN05216343.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_393/SAMN05216343.contigs.fa.gz
SAMN02745601	Rhodospirillum rubrum	19.339	1085	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Rhodospirillum	Rhodospirillum rubrum	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_294/SAMN02745601.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_294/SAMN02745601.contigs.fa.gz
SAMN00013141	Filifactor alocis	19.647	143361	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Filifactor	Filifactor alocis	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_266/SAMN00013141.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_266/SAMN00013141.contigs.fa.gz
SAMN02441045	Haliscomenobacter hydrossis	19.912	2350	Bacteroidetes	Saprospiria	Saprospirales	Haliscomenobacteraceae	Haliscomenobacter	Haliscomenobacter hydrossis	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_285/SAMN02441045.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_285/SAMN02441045.contigs.fa.gz
SAMN05444482	Gillisia sp. Hel1_33_143	19.965	1336796	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Gillisia	Gillisia sp. Hel1_33_143	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_406/SAMN05444482.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_406/SAMN05444482.contigs.fa.gz
